time: 01/08/2022 15:27:30, action: 3, number_experiments: 13, joints_pos: (1.1282151381122034, -0.9531119626811524, -0.08433324495424444, -2.4318376980223597, -1.5508344809161585, 0.026209576055407524), gripper_pos: (-1.2487686196401218, -0.07711506408660893, 0.3783582635557294, -0.6993465975315936, -0.6303793465404581, 0.23877537701163806, 0.23774468513335606)
time: 01/08/2022 15:27:52, action: 0, number_experiments: 14, joints_pos: (1.1278675238238733, -0.9532912534526368, -0.08426124254335576, -2.4318376980223597, -1.5508821646319788, 0.026173872873187065), gripper_pos: (-1.2488307471445683, -0.07718222525277718, 0.3788870375872536, -0.6992501919184023, -0.6303540740055887, 0.2389330732324311, 0.2379367500037352)
time: 01/08/2022 15:28:10, action: 1, number_experiments: 13, joints_pos: (1.128228012715475, -0.9526220125010987, -0.08456021944154912, -2.431981702844137, -1.5508821646319788, 0.026185989379882812), gripper_pos: (-1.2489063853823688, -0.07680361614385536, 0.37778630390608037, -0.6994627308156192, -0.6303410444352798, 0.2386137672648261, 0.23766683818295867)
time: 01/08/2022 15:28:29, action: 2, number_experiments: 15, joints_pos: (1.1278675238238733, -0.9529685539058228, -0.08442861238588506, -2.431957860986227, -1.5508940855609339, 0.02619791030883789), gripper_pos: (-1.2489312057907347, -0.07696108507659521, 0.37852605996992544, -0.699338210159555, -0.630307472682731, 0.23884673135449117, 0.23788820191933469)
time: 01/08/2022 15:28:48, action: 3, number_experiments: 14, joints_pos: (1.12785512605776, -0.9529565137675782, -0.08461934724916631, -2.4319821796812953, -1.5508821646319788, 0.026138346642255783), gripper_pos: (-1.248957154593542, -0.07672618689857404, 0.3785299908082377, -0.6993750042272372, -0.6302603539739917, 0.23882896949345325, 0.2379227038376665)
time: 01/08/2022 15:30:34, action: 0, number_experiments: 13, joints_pos: (1.1278923193561, -0.9532313507846375, -0.08448869386781865, -2.4319097004332484, -1.5509184042560022, 0.026173830032348633), gripper_pos: (-0.6127, 0.0, 0.0, 0.0, 0.0, 0.5345302933344035, 0.8451493155104821)
time: 01/08/2022 15:30:54, action: 1, number_experiments: 13, joints_pos: (1.1279991308795374, -0.9529564541629334, -0.08447677293886358, -2.43186153988027, -1.5509184042560022, 0.02619791030883789), gripper_pos: (-1.2488777980968442, -0.07689704106412334, 0.3783637292735501, -0.6993870892466982, -0.630313793276361, 0.23875543006348016, 0.23781939789638404)
time: 01/08/2022 15:31:15, action: 2, number_experiments: 15, joints_pos: (1.127951447163717, -0.9529802960208436, -0.08442861238588506, -2.431873937646383, -1.5508583227740687, 0.026161881163716316), gripper_pos: (-1.248887739765011, -0.0769777324208964, 0.3784397310449097, -0.6993427754579405, -0.630341431398719, 0.23880440642613973, 0.2378272855423824)
time: 01/08/2022 15:31:35, action: 3, number_experiments: 14, joints_pos: (1.1280716101275843, -0.953075723057129, -0.08433324495424444, -2.43188538173818, -1.5508702437030237, 0.02617376670241356), gripper_pos: (-1.2488316245476732, -0.07711590667440067, 0.37851994748833306, -0.6992969605547873, -0.6303834874779677, 0.2388255788686854, 0.23782927185691186)
time: 01/08/2022 15:31:54, action: 0, number_experiments: 16, joints_pos: (1.12791616121401, -0.9531958860209961, -0.0843575636493128, -2.4319454632201136, -1.5509184042560022, 0.026173830032348633), gripper_pos: (-1.2488631783863797, -0.07704658632499285, 0.37876037568831006, -0.6992895135098414, -0.6303198241197406, 0.2388975551312139, 0.23794758618056497)
time: 01/08/2022 15:32:13, action: 1, number_experiments: 14, joints_pos: (1.1279390493976038, -0.9528843325427552, -0.08441669145692998, -2.43188538173818, -1.5508940855609339, 0.026149988174438477), gripper_pos: (-1.2489108391105936, -0.07697757145549783, 0.3783353353131126, -0.6993487539710764, -0.6303531888315536, 0.23876897806304676, 0.23781411388671406)
time: 01/08/2022 15:32:32, action: 2, number_experiments: 14, joints_pos: (1.1280353705035608, -0.9530518811992188, -0.0843575636493128, -2.431850095788473, -1.5508468786822718, 0.026102304458618164), gripper_pos: (-1.24883846851012, -0.0770743921602794, 0.37844661776553834, -0.6993048983098649, -0.6303924729847502, 0.23879803010248918, 0.23780977697136735)
time: 01/08/2022 15:33:07, action: 3, number_experiments: 16, joints_pos: (1.128155533467428, -0.9531358045390625, -0.08438092867006475, -2.4319454632201136, -1.5508464018451136, 0.026150014251470566), gripper_pos: (-1.2488068731957604, -0.07704825610100252, 0.37847495183924584, -0.6993196497995736, -0.6303612324877986, 0.2388201096093162, 0.23782703636647265)
time: 01/08/2022 15:34:13, action: 0, number_experiments: 14, joints_pos: (1.1277120749102991, -0.9533867996982117, -0.08448869386781865, -2.431873937646383, -1.5508220831500452, 0.0261383056640625), gripper_pos: (-1.2488847853085518, -0.07691684045562602, 0.3791546975580249, -0.6992666361360662, -0.6302631096518945, 0.23901475609589765, 0.23804732841872697)
time: 01/08/2022 15:34:33, action: 1, number_experiments: 14, joints_pos: (1.1276043097125452, -0.9533152145198365, -0.08452397981752569, -2.43214811901235, -1.5507386366473597, 0.026149988174438477), gripper_pos: (-1.248991181226141, -0.07689387508732291, 0.379249897149603, -0.6992318997782649, -0.6302229043692006, 0.23914030562870084, 0.23812970281915583)
time: 01/08/2022 15:34:53, action: 2, number_experiments: 16, joints_pos: (1.1279285589801233, -0.9531839650920411, -0.08447677293886358, -2.431850095788473, -1.5507381598102015, 0.0261383056640625), gripper_pos: (-1.248856422736049, -0.07696414781020072, 0.378705184778985, -0.6993103664621919, -0.6303255474691476, 0.2389021675144284, 0.23786649600803889)
time: 01/08/2022 15:35:13, action: 3, number_experiments: 15, joints_pos: (1.1277959982501429, -0.9531596463969727, -0.08441669145692998, -2.4318376980223597, -1.550666634236471, 0.026126664131879807), gripper_pos: (-1.2489019947075704, -0.07699466790902651, 0.3787855371721676, -0.6992742948541484, -0.6303378975872417, 0.23896504393615864, 0.2378766554290678)
time: 01/08/2022 15:35:34, action: 0, number_experiments: 15, joints_pos: (1.1277836004840296, -0.9532311719707032, -0.08450061479677373, -2.43188538173818, -1.5507386366473597, 0.026114225387573242), gripper_pos: (-1.248899477787109, -0.07693073275682598, 0.3789030375796088, -0.6992810173911018, -0.6303008718465535, 0.23896952259125323, 0.23795049262073123)
time: 01/08/2022 15:35:54, action: 1, number_experiments: 16, joints_pos: (1.1276519934283655, -0.9531120222857972, -0.08448869386781865, -2.4320880375304164, -1.5507624785052698, 0.026149988174438477), gripper_pos: (-1.249001679615524, -0.07692803991634199, 0.37893675220004475, -0.6992637177609646, -0.6302660790883232, 0.23903628094385354, 0.23802642493277204)
time: 01/08/2022 15:36:23, action: 2, number_experiments: 16, joints_pos: (1.1279867331134241, -0.9531477254680176, -0.08448869386781865, -2.4319454632201136, -1.5507500807391565, 0.026161909103393555), gripper_pos: (-1.248865927173975, -0.0769441445566675, 0.37863946227372225, -0.6993228939122886, -0.6303114920647704, 0.23889978106390258, 0.23786930787481675)
time: 01/08/2022 15:37:00, action: 3, number_experiments: 16, joints_pos: (1.1277959982501429, -0.9531358045390625, -0.08452397981752569, -2.4318977795042933, -1.5507624785052698, 0.0261383056640625), gripper_pos: (-1.2489129032259594, -0.07693140383505857, 0.3787925345117049, -0.6993034813405137, -0.6302972016837144, 0.23893612167152187, 0.23792773754921628)
time: 01/08/2022 15:38:41, action: 0, number_experiments: 17, joints_pos: (1.127819840108053, -0.9533505004695435, -0.08450061479677373, -2.431969305078024, -1.5507386366473597, 0.02612614631652832), gripper_pos: (-1.2488819128485975, -0.07693230613913385, 0.37904568043820436, -0.6992632348086367, -0.6302785592237491, 0.23902469029550746, 0.23800643616703598)
time: 01/08/2022 15:39:03, action: 1, number_experiments: 17, joints_pos: (1.1278322378741663, -0.9529088300517579, -0.08452397981752569, -2.4319335422911585, -1.5507143179522913, 0.026149988174438477), gripper_pos: (-1.2489606154705601, -0.07690493239380485, 0.3784766296665004, -0.6993386166257811, -0.6303180311226588, 0.23887537590324542, 0.2378302624240169)
time: 01/08/2022 15:39:25, action: 2, number_experiments: 16, joints_pos: (1.1276643911944788, -0.9532311719707032, -0.08450061479677373, -2.431873937646383, -1.5507143179522913, 0.026149949058890343), gripper_pos: (-1.2489335190923119, -0.07693662524272543, 0.379004859493252, -0.6992755466730031, -0.6302796440896694, 0.2390167697878958, 0.23797534290663921)
time: 01/08/2022 15:39:45, action: 3, number_experiments: 16, joints_pos: (1.1277244726764124, -0.9531596463969727, -0.08451205888857061, -2.4320770702757777, -1.550774399434225, 0.026126479730010033), gripper_pos: (-0.6127, 0.0, 0.0, 0.0, 0.0, 0.5344698421774714, 0.8451875459345037)
time: 01/08/2022 15:40:06, action: 0, number_experiments: 17, joints_pos: (1.1277359167682093, -0.9532078069499512, -0.08442861238588506, -2.4319335422911585, -1.5506909529315394, 0.02612614631652832), gripper_pos: (-1.2489237468041405, -0.07703528900233494, 0.3789320155436911, -0.6992472404833516, -0.6303197653770428, 0.23901911408438306, 0.23794989630963154)
time: 01/08/2022 15:40:27, action: 1, number_experiments: 17, joints_pos: (1.1279762426959437, -0.9528845113566895, -0.08453637758363897, -2.4319335422911585, -1.5507386366473597, 0.02610243298113346), gripper_pos: (-1.2489225253343104, -0.07688396206222448, 0.3783191367789977, -0.6993520640587666, -0.6303456257413705, 0.23880575317915284, 0.23778749936445429)
time: 01/08/2022 15:40:55, action: 2, number_experiments: 18, joints_pos: (1.1277607123004358, -0.9532430928996583, -0.08452397981752569, -2.4319454632201136, -1.5507143179522913, 0.026149988174438477), gripper_pos: (-1.2489184842200907, -0.07690885033780356, 0.37895746618428, -0.6992846220053275, -0.6302728161699536, 0.23900983896687023, 0.23797372019005172)
time: 01/08/2022 15:41:17, action: 3, number_experiments: 17, joints_pos: (1.1278560797320765, -0.9531839650920411, -0.08447677293886358, -2.4319097004332484, -1.5507147947894495, 0.026161611080169678), gripper_pos: (-1.2488907434947345, -0.07696963821228649, 0.378788512137036, -0.699298005271666, -0.6303058594721531, 0.23895543194009933, 0.2379015024846623)
time: 01/08/2022 15:42:30, action: 0, number_experiments: 17, joints_pos: (1.128068749104635, -0.9529447120479126, -0.08448869386781865, -2.4319097004332484, -1.5507624785052698, 0.026149949058890343), gripper_pos: (-1.248873822704219, -0.0769388073254614, 0.3783041281994711, -0.6993619733167481, -0.6303489214277562, 0.23879085492516908, 0.23776457923222136)
time: 01/08/2022 15:42:57, action: 1, number_experiments: 17, joints_pos: (1.1279152075396937, -0.9532793325236817, -0.08448869386781865, -2.4319454632201136, -1.5507262388812464, 0.026173830032348633), gripper_pos: (-1.248862003348192, -0.07695321856437315, 0.3788657307183123, -0.6992976381618236, -0.6302882257388582, 0.2389747327493305, 0.23792991166232863)
time: 01/08/2022 15:43:28, action: 2, number_experiments: 16, joints_pos: (1.1278322378741663, -0.9530292910388489, -0.08444053331484014, -2.4319216213622035, -1.5507500807391565, 0.026161864399909973), gripper_pos: (-1.2489271241741144, -0.07699867358624751, 0.37862170426875547, -0.6993061579253879, -0.6303269849535466, 0.23890944452007679, 0.23786775074842018)
time: 01/08/2022 15:43:48, action: 3, number_experiments: 17, joints_pos: (1.1278675238238733, -0.9531358045390625, -0.08442861238588506, -2.43186153988027, -1.5507262388812464, 0.026150016114115715), gripper_pos: (-0.6127, 0.0, 0.0, 0.0, 0.0, 0.5345254573424785, 0.8451523741035188)
time: 01/08/2022 15:44:10, action: 0, number_experiments: 16, joints_pos: (1.1280716101275843, -0.952932671909668, -0.08453637758363897, -2.43192257503652, -1.5507977644549769, 0.02625751495361328), gripper_pos: (-1.2488806894869215, -0.07686623077245186, 0.3782906048937298, -0.6994152648514042, -0.630290547165739, 0.23878527159258547, 0.23776818020250076)
time: 01/08/2022 15:44:30, action: 1, number_experiments: 16, joints_pos: (1.1282623449908655, -0.9525155586055298, -0.08441478410829717, -2.4319335422911585, -1.5507143179522913, 0.02625751495361328), gripper_pos: (-1.2489003776701495, -0.07704530159474988, 0.37760980213835627, -0.6994443443576034, -0.6304077615449443, 0.23863602354893715, 0.23752160237503905)
time: 01/08/2022 15:44:51, action: 2, number_experiments: 17, joints_pos: (1.1278675238238733, -0.9531477254680176, -0.0846322218524378, -2.431777616540426, -1.5509641806231897, 0.026173830032348633), gripper_pos: (-1.2488722138379367, -0.07668812946651515, 0.37871075545338717, -0.6993975642572563, -0.6302393709076171, 0.23879780905620934, 0.2379432471387715)
time: 01/08/2022 15:45:16, action: 3, number_experiments: 16, joints_pos: (1.1279285589801233, -0.9530884188464661, -0.08442861238588506, -2.4317904911436976, -1.5508101622210901, 0.026138246059417725), gripper_pos: (-1.248857728470403, -0.076997812474593, 0.378567318680485, -0.6993235199791124, -0.6303504931404429, 0.23883336318451442, 0.23783081135882822)
time: 01/08/2022 15:46:06, action: 0, number_experiments: 17, joints_pos: (1.1278083960162562, -0.9532311719707032, -0.08430940309633428, -2.4318744144835414, -1.550798241292135, 0.026161909103393555), gripper_pos: (-1.248873584631818, -0.07714897486793017, 0.37887722835301957, -0.6992473017565323, -0.6303476935330754, 0.23896608232203936, 0.23792899727313113)
time: 01/08/2022 15:46:26, action: 1, number_experiments: 16, joints_pos: (1.12791616121401, -0.9529088300517579, -0.08453637758363897, -2.431777616540426, -1.5508340040790003, 0.026185989379882812), gripper_pos: (-1.2489019357536604, -0.0768513938508695, 0.37835167308289935, -0.6993985647383181, -0.6303126900820702, 0.23876011689343316, 0.23778386603072751)
time: 01/08/2022 15:46:48, action: 2, number_experiments: 17, joints_pos: (1.1281197706805628, -0.9530397814563294, -0.08444053331484014, -2.431586881677145, -1.5507147947894495, 0.026185989379882812), gripper_pos: (-1.2487722971398885, -0.07702471867776978, 0.3782734322790715, -0.6993883163183956, -0.6303894609429684, 0.23872742889416476, 0.23764327304372657)
time: 01/08/2022 15:47:17, action: 3, number_experiments: 17, joints_pos: (1.1280506292926233, -0.953075723057129, -0.08447677293886358, -2.4318014583983363, -1.5507147947894495, 0.026090428233146667), gripper_pos: (-1.2488319630931406, -0.07697456813940377, 0.3784478738730266, -0.6993285419059706, -0.6303753934114971, 0.2388146543149431, 0.2377688262607274)
time: 01/08/2022 15:47:37, action: 0, number_experiments: 16, joints_pos: (1.1279400030719202, -0.9532550138286133, -0.0844047705279749, -2.4319097004332484, -1.5508583227740687, 0.0261383056640625), gripper_pos: (-1.2488423367086718, -0.07701146946536264, 0.37880139927500206, -0.6992862453137894, -0.6303231514735717, 0.23890807500568134, 0.23793781441470685)
time: 01/08/2022 15:48:07, action: 1, number_experiments: 16, joints_pos: (1.1279776732074183, -0.9529563945582886, -0.08439284959901983, -2.431729932824606, -1.55078632036318, 0.02619791030883789), gripper_pos: (-1.2488546805734897, -0.0770509976618889, 0.37834120551217887, -0.6993594548704819, -0.6303712503802671, 0.23877503900351907, 0.23772866955028601)
time: 01/08/2022 15:48:29, action: 2, number_experiments: 15, joints_pos: (1.1281316916095179, -0.9528843921474, -0.08448869386781865, -2.4319340191283167, -1.5508583227740687, 0.026149988174438477), gripper_pos: (-1.248873153037562, -0.07689819094926613, 0.3782323702756575, -0.6993957087338126, -0.6303247637750712, 0.23875436355507407, 0.23776603765054477)
time: 01/08/2022 15:48:50, action: 3, number_experiments: 17, joints_pos: (1.1279762426959437, -0.9529927533916016, -0.08448869386781865, -2.4318982563414515, -1.5508940855609339, 0.026256898418068886), gripper_pos: (-1.2488864441798162, -0.07689029348447966, 0.3784408255245467, -0.6993942663061196, -0.6302815347686288, 0.23880020381440287, 0.23783883166132963)
time: 01/08/2022 15:49:40, action: 0, number_experiments: 16, joints_pos: (1.1277959982501429, -0.9532913726619263, -0.08448869386781865, -2.431957860986227, -1.5508583227740687, 0.026173830032348633), gripper_pos: (-1.2488944592201316, -0.07690280004603452, 0.3789891223371856, -0.6992944328139773, -0.6302565468854784, 0.23897588119581767, 0.23802207786264964)
time: 01/08/2022 15:50:08, action: 1, number_experiments: 17, joints_pos: (1.1280964056598108, -0.952956573372223, -0.0844648520099085, -2.431873937646383, -1.550870720540182, 0.026293516159057617), gripper_pos: (-1.2488513767541318, -0.07693129649608403, 0.3782822147383682, -0.6994188674661227, -0.6302995179200064, 0.23875720217110177, 0.23776199013644192)
time: 01/08/2022 15:50:42, action: 2, number_experiments: 16, joints_pos: (1.1291139761554163, -0.9523111146739502, -0.08771402040590459, -2.4315506420531214, -1.5882476011859339, 0.0263168103992939), gripper_pos: (-1.2476894157631726, -0.059500757317933736, 0.3764396479734134, -0.704894294388023, -0.624720611105118, 0.2249081378822253, 0.24952859818868323)
time: 01/08/2022 15:52:51, action: 3, number_experiments: 10, joints_pos: (1.1279037634478968, -0.9530399602702637, -0.08451205888857061, -2.43188538173818, -1.5508583227740687, 0.026150938123464584), gripper_pos: (-1.2488990046939725, -0.07687316155293344, 0.37855939587493437, -0.6993502973350649, -0.6303032006735714, 0.23883142482002287, 0.23787935462424195)
time: 01/08/2022 15:55:21, action: 0, number_experiments: 16, joints_pos: (1.127951447163717, -0.9531958860209961, -0.08453637758363897, -2.4319097004332484, -1.5508940855609339, 0.026221752166748047), gripper_pos: (-1.24885099796307, -0.07682981203008642, 0.3787177649877952, -0.6993665539938368, -0.6302552619686392, 0.23885777423230434, 0.23793211553806135)
time: 01/08/2022 15:55:48, action: 1, number_experiments: 16, joints_pos: (1.1278446356402796, -0.9532311719707032, -0.0844648520099085, -2.431873937646383, -1.5509064833270472, 0.02620983123779297), gripper_pos: (-1.2488718303020512, -0.07691693816557449, 0.378844369742107, -0.6993286814956478, -0.6302674039979738, 0.23890451387353354, 0.23796434175326486)
time: 01/08/2022 15:56:08, action: 2, number_experiments: 15, joints_pos: (1.1277836004840296, -0.953243152504303, -0.08451205888857061, -2.431981702844137, -1.5508940855609339, 0.026221752166748047), gripper_pos: (-1.2489133770727248, -0.0768591971294281, 0.3789478146599383, -0.6993226233687632, -0.6302285323575736, 0.2389627349033827, 0.23802663038942853)
time: 01/08/2022 15:56:41, action: 3, number_experiments: 17, joints_pos: (1.1279876867877405, -0.9531596463969727, -0.08445293108095342, -2.4318376980223597, -1.5508821646319788, 0.026186032220721245), gripper_pos: (-1.2488354697388386, -0.07694355367945356, 0.3786179469594355, -0.6993469473998658, -0.6303100837293116, 0.23883065614377708, 0.2378717368616344)
time: 01/08/2022 15:57:08, action: 0, number_experiments: 17, joints_pos: (1.1278541723834437, -0.9531596463969727, -0.08447677293886358, -2.4318014583983363, -1.5507262388812464, 0.026317358016967773), gripper_pos: (-1.2488740475457956, -0.07696695309244406, 0.3787252697735182, -0.6993652075460202, -0.6302642554042747, 0.23892799999220013, 0.23784172395426098)
time: 01/08/2022 15:57:31, action: 1, number_experiments: 17, joints_pos: (1.1279762426959437, -0.9530285161784668, -0.08436900774110967, -2.4318138561644496, -1.5508583227740687, 0.026150187477469444), gripper_pos: (-1.2488541117980907, -0.0770547125831382, 0.3784582306291059, -0.6993249726183385, -0.6303704032954184, 0.23879830785067852, 0.23780896847929106)
time: 01/08/2022 15:57:51, action: 2, number_experiments: 16, joints_pos: (1.1279638449298304, -0.953075723057129, -0.08433324495424444, -2.4318257770934046, -1.5508936087237757, 0.026161909103393555), gripper_pos: (-1.2488472645430664, -0.07708702985416721, 0.3785312260897953, -0.699312255779326, -0.63036676580005, 0.2388149343618603, 0.23783930839404116)
time: 01/08/2022 15:58:13, action: 3, number_experiments: 17, joints_pos: (1.1279400030719202, -0.9530881208232422, -0.08442861238588506, -2.431957860986227, -1.5509064833270472, 0.02611451968550682), gripper_pos: (-1.2488855658991318, -0.07696060572260247, 0.37860995924269214, -0.6993072491220063, -0.6303300620233121, 0.23884773630940226, 0.23791835384218274)
time: 01/08/2022 15:59:18, action: 0, number_experiments: 17, joints_pos: (1.12791616121401, -0.953075723057129, -0.08444053331484014, -2.4318257770934046, -1.5509064833270472, 0.026305437088012695), gripper_pos: (-1.2488706898129462, -0.07697499846621264, 0.3785618949962693, -0.6993779985962463, -0.6302876635867728, 0.2388349020625219, 0.23783558557672066)
time: 01/08/2022 15:59:42, action: 1, number_experiments: 17, joints_pos: (1.1278083960162562, -0.9528492254069825, -0.08441669145692998, -2.431873937646383, -1.5508344809161585, 0.02628162130713463), gripper_pos: (-1.2489561881642368, -0.07699520630146803, 0.3784040108555197, -0.6993724997683708, -0.6303052707556013, 0.2388320637204623, 0.23780794260174198)
time: 01/08/2022 16:00:03, action: 2, number_experiments: 17, joints_pos: (1.1278446356402796, -0.953075723057129, -0.08438092867006475, -2.4318257770934046, -1.5507987181292933, 0.026293516159057617), gripper_pos: (-1.2488891254789185, -0.07705848924124598, 0.3786371537866329, -0.6993423961039137, -0.6303026728287443, 0.23889569597810956, 0.23783944180835973)
time: 01/08/2022 16:00:23, action: 3, number_experiments: 17, joints_pos: (1.12791616121401, -0.9531839650920411, -0.0844653288470667, -2.431969305078024, -1.5507624785052698, 0.026185836642980576), gripper_pos: (-1.2488826187576938, -0.07696730665863641, 0.3787542570270294, -0.6993076612341301, -0.6302956008630135, 0.23894323289200703, 0.23791255100792816)
time: 01/08/2022 16:00:45, action: 0, number_experiments: 16, joints_pos: (1.1278446356402796, -0.9535892766765137, -0.08430940309633428, -2.4319454632201136, -1.55078632036318, 0.02619791030883789), gripper_pos: (-1.248806503304631, -0.07715929481417648, 0.3793113875584817, -0.6992064846590675, -0.6302939783851651, 0.23910091910203157, 0.238055756298129)
time: 01/08/2022 16:01:06, action: 1, number_experiments: 16, joints_pos: (1.12791616121401, -0.9531239432147522, -0.08456021944154912, -2.4319454632201136, -1.55078632036318, 0.026185989379882812), gripper_pos: (-1.248896355421519, -0.0768395969539069, 0.3786721491949809, -0.6993512015903595, -0.6302685629691572, 0.2388968288414987, 0.23790279640304685)
time: 01/08/2022 16:01:26, action: 2, number_experiments: 16, joints_pos: (1.1279037634478968, -0.9532193106463929, -0.08448869386781865, -2.4319097004332484, -1.5507624785052698, 0.026161909103393555), gripper_pos: (-1.2488691657000943, -0.07693948696924308, 0.37878983018703893, -0.6993089634299879, -0.6302971414495212, 0.2389337960217497, 0.2379141195172642)
time: 01/08/2022 16:01:45, action: 3, number_experiments: 17, joints_pos: (1.1279037634478968, -0.9531958860209961, -0.08450061479677373, -2.431957860986227, -1.550774399434225, 0.026150111109018326), gripper_pos: (-1.2488840900202243, -0.076919059831247, 0.37877621945280815, -0.6993072331804917, -0.6302929191645, 0.23893486153391139, 0.23792932063179822)
time: 01/08/2022 16:03:07, action: 0, number_experiments: 17, joints_pos: (1.1279400030719202, -0.9533984822085877, -0.0844648520099085, -2.4319216213622035, -1.5508821646319788, 0.0261383056640625), gripper_pos: (-1.2488204062489077, -0.07693022844514394, 0.37898267239289973, -0.6992878581628468, -0.6302824191152939, 0.2389428080024706, 0.23800608833407136)
time: 01/08/2022 16:03:28, action: 1, number_experiments: 16, joints_pos: (1.127951447163717, -0.9531120222857972, -0.08448869386781865, -2.4318257770934046, -1.5508101622210901, 0.026138275861740112), gripper_pos: (-1.2488579321709639, -0.07692316137115388, 0.37858764125578326, -0.6993378367316009, -0.6303255524991901, 0.23883780708387353, 0.23785035188017234)
time: 01/08/2022 16:03:50, action: 2, number_experiments: 16, joints_pos: (1.1277836004840296, -0.9532192510417481, -0.08450061479677373, -2.43186153988027, -1.5508583227740687, 0.02616187557578087), gripper_pos: (-1.2489142860456044, -0.07691839788126506, 0.378824152970185, -0.699297079038794, -0.6302986747740748, 0.23892859449709736, 0.23795021024890373)
time: 01/08/2022 16:04:12, action: 3, number_experiments: 18, joints_pos: (1.1278923193561, -0.9532311719707032, -0.0844648520099085, -2.4317900143065394, -1.55078632036318, 0.026161642745137215), gripper_pos: (-1.248843731782707, -0.07696273145503109, 0.3787760497486676, -0.6993164809187123, -0.6303132223036488, 0.23889744744663757, 0.23788591994512878)
